Alias	Assay_Type	AvgSpotLen	BioSample	Description	ENA_FIRST_PUBLIC	Experiment	INSDC_first_public	INSDC_last_update	InsertSize	Instrument	LibraryLayout	LibrarySelection	LibrarySource	LoadDate	MBases	MBytes	Organism	ReleaseDate	Run	SRA_Sample	SRA_accession	Sample_Name	Title	BioProject	Center_Name	Consent	DATASTORE_filetype	DATASTORE_provider	ENA_checklist	INSDC_center_name	INSDC_status	Library_Name	Platform	SRA_Study
HOXB4_FL_3_KV_TCTGCA40NATA	SELEX	40	SAMEA3524847	HT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1082919	2015-09-10T17:01:23Z	2018-03-09T13:30:41Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-08	13	8	synthetic construct	2015-10-26	ERR1003895	ERS831996	ERS831996	SAMEA3524847 ERS831996	HT-SELEX sample HOXB4_FL	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HOXB4_FL_4_KV_TCTAAA40NCGC	SELEX	40	SAMEA3524848	mHT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1082920	2015-09-10T17:01:23Z	2018-03-09T13:30:06Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-08	9	5	synthetic construct	2015-10-26	ERR1003896	ERS831997	ERS831997	SAMEA3524848 ERS831997	mHT-SELEX sample HOXB4_FL	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HOXB4_FL_4_KV_TCTGCA40NATA	SELEX	40	SAMEA3524849	HT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1082921	2015-09-10T17:01:23Z	2018-03-09T13:30:41Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-08	9	5	synthetic construct	2015-10-26	ERR1003897	ERS831998	ERS831998	SAMEA3524849 ERS831998	HT-SELEX sample HOXB4_FL	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HOXB5_eDBD_1_KO_TCGGAC40NCCA	SELEX	40	SAMEA3524850	HT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1082922	2015-09-10T17:01:22Z	2018-03-09T13:28:10Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-08	17	12	synthetic construct	2015-10-26	ERR1003898	ERS831999	ERS831999	SAMEA3524850 ERS831999	HT-SELEX sample HOXB5_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HOXB5_eDBD_1_KO_TTGTCT40NGCT	SELEX	40	SAMEA3524851	mHT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1082923	2015-09-10T17:01:23Z	2018-03-09T13:30:06Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-08	13	8	synthetic construct	2015-10-26	ERR1003899	ERS832000	ERS832000	SAMEA3524851 ERS832000	mHT-SELEX sample HOXB5_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HOXB5_eDBD_2_KO_TCGGAC40NCCA	SELEX	40	SAMEA3524852	HT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1082924	2015-09-10T17:01:23Z	2018-03-09T13:30:41Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-08	18	12	synthetic construct	2015-10-26	ERR1003900	ERS832001	ERS832001	SAMEA3524852 ERS832001	HT-SELEX sample HOXB5_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HOXB5_eDBD_2_KO_TTGTCT40NGCT	SELEX	40	SAMEA3524853	mHT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1082925	2015-09-10T17:01:22Z	2018-03-09T13:28:10Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-08	11	7	synthetic construct	2015-10-26	ERR1003901	ERS832002	ERS832002	SAMEA3524853 ERS832002	mHT-SELEX sample HOXB5_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HOXB5_eDBD_3_KO_TCGGAC40NCCA	SELEX	40	SAMEA3524854	HT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1082926	2015-09-10T17:01:23Z	2018-03-09T13:30:41Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-08	20	13	synthetic construct	2015-10-26	ERR1003902	ERS832003	ERS832003	SAMEA3524854 ERS832003	HT-SELEX sample HOXB5_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HOXB5_eDBD_3_KO_TTGTCT40NGCT	SELEX	40	SAMEA3524855	mHT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1082927	2015-09-10T17:01:22Z	2018-03-09T13:28:53Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-08	16	10	synthetic construct	2015-10-26	ERR1003903	ERS832004	ERS832004	SAMEA3524855 ERS832004	mHT-SELEX sample HOXB5_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HOXB5_eDBD_4_KO_TCGGAC40NCCA	SELEX	40	SAMEA3524856	HT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1082928	2015-09-10T17:01:22Z	2018-03-09T13:28:10Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-08	12	7	synthetic construct	2015-10-26	ERR1003904	ERS832005	ERS832005	SAMEA3524856 ERS832005	HT-SELEX sample HOXB5_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HOXB5_eDBD_4_KO_TTGTCT40NGCT	SELEX	40	SAMEA3524857	mHT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1082929	2015-09-10T17:01:23Z	2018-03-09T13:30:41Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-08	3	2	synthetic construct	2015-10-26	ERR1003905	ERS832006	ERS832006	SAMEA3524857 ERS832006	mHT-SELEX sample HOXB5_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HOXB5_FL_1_KAE_TAAAGA40NTCC	SELEX	40	SAMEA3524858	mHT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1082930	2015-09-10T17:01:23Z	2018-03-09T13:30:41Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-08	7	5	synthetic construct	2015-10-26	ERR1003906	ERS832007	ERS832007	SAMEA3524858 ERS832007	mHT-SELEX sample HOXB5_FL	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HOXB5_FL_1_KAE_TCTGAG40NCAG	SELEX	40	SAMEA3524859	HT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1082931	2015-09-10T17:01:22Z	2018-03-09T13:28:10Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-08	7	4	synthetic construct	2015-10-26	ERR1003907	ERS832008	ERS832008	SAMEA3524859 ERS832008	HT-SELEX sample HOXB5_FL	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HOXB5_FL_2_KAE_TAAAGA40NTCC	SELEX	40	SAMEA3524860	mHT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1082932	2015-09-10T17:01:23Z	2018-03-09T13:30:41Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-08	4	3	synthetic construct	2015-10-26	ERR1003908	ERS832009	ERS832009	SAMEA3524860 ERS832009	mHT-SELEX sample HOXB5_FL	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HOXB5_FL_2_KAE_TCTGAG40NCAG	SELEX	40	SAMEA3524861	HT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1082933	2015-09-10T17:01:22Z	2018-03-09T13:28:10Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-08	6	3	synthetic construct	2015-10-26	ERR1003909	ERS832010	ERS832010	SAMEA3524861 ERS832010	HT-SELEX sample HOXB5_FL	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HOXB5_FL_3_KAE_TAAAGA40NTCC	SELEX	40	SAMEA3524862	mHT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1082934	2015-09-10T17:01:22Z	2018-03-09T13:28:55Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-08	5	3	synthetic construct	2015-10-26	ERR1003910	ERS832011	ERS832011	SAMEA3524862 ERS832011	mHT-SELEX sample HOXB5_FL	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HOXB5_FL_3_KAE_TCTGAG40NCAG	SELEX	40	SAMEA3524863	HT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1082935	2015-09-10T17:01:23Z	2018-03-09T13:30:41Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-08	7	4	synthetic construct	2015-10-26	ERR1003911	ERS832012	ERS832012	SAMEA3524863 ERS832012	HT-SELEX sample HOXB5_FL	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HOXB5_FL_4_KAE_TAAAGA40NTCC	SELEX	40	SAMEA3524864	mHT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1082936	2015-09-10T17:01:22Z	2018-03-09T13:28:10Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-08	6	4	synthetic construct	2015-10-26	ERR1003912	ERS832013	ERS832013	SAMEA3524864 ERS832013	mHT-SELEX sample HOXB5_FL	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HOXB5_FL_4_KAE_TCTGAG40NCAG	SELEX	40	SAMEA3524865	HT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1082937	2015-09-10T17:01:22Z	2018-03-09T13:28:55Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-08	9	5	synthetic construct	2015-10-26	ERR1003913	ERS832014	ERS832014	SAMEA3524865 ERS832014	HT-SELEX sample HOXB5_FL	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HOXB6_eDBD_3_KAK_40NAAATATTATAT	SELEX	40	SAMEA3524866	mHT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1082938	2015-09-10T17:01:23Z	2018-03-09T13:30:41Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-08	29	17	synthetic construct	2015-10-26	ERR1003914	ERS832015	ERS832015	SAMEA3524866 ERS832015	mHT-SELEX sample HOXB6_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HOXB6_eDBD_3_KAK_40NTTAATATATAT	SELEX	40	SAMEA3524867	HT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1082939	2015-09-10T17:01:22Z	2018-03-09T13:28:10Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-08	34	21	synthetic construct	2015-10-26	ERR1003915	ERS832016	ERS832016	SAMEA3524867 ERS832016	HT-SELEX sample HOXB6_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HOXB6_eDBD_4_KAK_40NAAATATTATAT	SELEX	40	SAMEA3524868	mHT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1082940	2015-09-10T17:01:22Z	2018-03-09T13:28:55Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-08	5	3	synthetic construct	2015-10-26	ERR1003916	ERS832017	ERS832017	SAMEA3524868 ERS832017	mHT-SELEX sample HOXB6_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HOXB6_eDBD_4_KAK_40NTTAATATATAT	SELEX	40	SAMEA3524869	HT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1082941	2015-09-10T17:01:22Z	2018-03-09T13:28:10Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-08	16	11	synthetic construct	2015-10-26	ERR1003917	ERS832018	ERS832018	SAMEA3524869 ERS832018	HT-SELEX sample HOXB6_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HOXB7_eDBD_1_KT_TAAGGC40NTGA	SELEX	40	SAMEA3524870	HT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1082942	2015-09-10T17:01:22Z	2018-03-09T13:28:55Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-08	10	6	synthetic construct	2015-10-26	ERR1003918	ERS832019	ERS832019	SAMEA3524870 ERS832019	HT-SELEX sample HOXB7_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HOXB7_eDBD_1_KT_TACTCG40NCAA	SELEX	40	SAMEA3524871	mHT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1082943	2015-09-10T17:01:22Z	2018-03-09T13:28:55Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-08	13	9	synthetic construct	2015-10-26	ERR1003919	ERS832020	ERS832020	SAMEA3524871 ERS832020	mHT-SELEX sample HOXB7_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HOXB7_eDBD_2_KT_TAAGGC40NTGA	SELEX	40	SAMEA3524872	HT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1082944	2015-09-10T17:01:22Z	2018-03-09T13:28:10Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-08	9	5	synthetic construct	2015-10-26	ERR1003920	ERS832021	ERS832021	SAMEA3524872 ERS832021	HT-SELEX sample HOXB7_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HOXB7_eDBD_2_KT_TACTCG40NCAA	SELEX	40	SAMEA3524873	mHT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1082945	2015-09-10T17:01:22Z	2018-03-09T13:28:10Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-08	10	6	synthetic construct	2015-10-26	ERR1003921	ERS832022	ERS832022	SAMEA3524873 ERS832022	mHT-SELEX sample HOXB7_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HOXB7_eDBD_3_KT_TAAGGC40NTGA	SELEX	40	SAMEA3524874	HT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1082946	2015-09-10T17:01:23Z	2018-03-09T13:30:41Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-08	7	4	synthetic construct	2015-10-26	ERR1003922	ERS832023	ERS832023	SAMEA3524874 ERS832023	HT-SELEX sample HOXB7_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HOXB7_eDBD_3_KT_TACTCG40NCAA	SELEX	40	SAMEA3524875	mHT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1082947	2015-09-10T17:01:23Z	2018-03-09T13:30:41Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-08	11	6	synthetic construct	2015-10-26	ERR1003923	ERS832024	ERS832024	SAMEA3524875 ERS832024	mHT-SELEX sample HOXB7_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HOXB7_eDBD_4_KT_TAAGGC40NTGA	SELEX	40	SAMEA3524876	HT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1082948	2015-09-10T17:01:22Z	2018-03-09T13:28:55Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-08	9	5	synthetic construct	2015-10-26	ERR1003924	ERS832025	ERS832025	SAMEA3524876 ERS832025	HT-SELEX sample HOXB7_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HOXB7_eDBD_4_KT_TACTCG40NCAA	SELEX	40	SAMEA3524877	mHT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1082949	2015-09-10T17:01:22Z	2018-03-09T13:28:10Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-08	8	5	synthetic construct	2015-10-26	ERR1003925	ERS832026	ERS832026	SAMEA3524877 ERS832026	mHT-SELEX sample HOXB7_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HOXB7_FL_1_KV_TCGTGA40NGTC	SELEX	40	SAMEA3524878	mHT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1082950	2015-09-10T17:01:22Z	2018-03-09T13:28:13Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-08	10	6	synthetic construct	2015-10-26	ERR1003926	ERS832027	ERS832027	SAMEA3524878 ERS832027	mHT-SELEX sample HOXB7_FL	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HOXB7_FL_1_KV_TTATTT40NCGT	SELEX	40	SAMEA3524879	HT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1082951	2015-09-10T17:01:22Z	2018-03-09T13:28:13Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-08	8	5	synthetic construct	2015-10-26	ERR1003927	ERS832028	ERS832028	SAMEA3524879 ERS832028	HT-SELEX sample HOXB7_FL	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HOXB7_FL_2_KV_TCGTGA40NGTC	SELEX	40	SAMEA3524880	mHT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1082952	2015-09-10T17:01:23Z	2018-03-09T13:30:41Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-08	10	6	synthetic construct	2015-10-26	ERR1003928	ERS832029	ERS832029	SAMEA3524880 ERS832029	mHT-SELEX sample HOXB7_FL	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HOXB7_FL_2_KV_TTATTT40NCGT	SELEX	40	SAMEA3524881	HT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1082953	2015-09-10T17:01:22Z	2018-03-09T13:28:55Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-08	13	8	synthetic construct	2015-10-26	ERR1003929	ERS832030	ERS832030	SAMEA3524881 ERS832030	HT-SELEX sample HOXB7_FL	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HOXB7_FL_3_KV_TCGTGA40NGTC	SELEX	40	SAMEA3524882	mHT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1082954	2015-09-10T17:01:23Z	2018-03-09T13:30:06Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-08	9	5	synthetic construct	2015-10-26	ERR1003930	ERS832031	ERS832031	SAMEA3524882 ERS832031	mHT-SELEX sample HOXB7_FL	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HOXB7_FL_3_KV_TTATTT40NCGT	SELEX	40	SAMEA3524883	HT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1082955	2015-09-10T17:01:22Z	2018-03-09T13:28:13Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-08	12	7	synthetic construct	2015-10-26	ERR1003931	ERS832032	ERS832032	SAMEA3524883 ERS832032	HT-SELEX sample HOXB7_FL	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HOXB7_FL_4_KV_TCGTGA40NGTC	SELEX	40	SAMEA3524884	mHT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1082956	2015-09-10T17:01:22Z	2018-03-09T13:28:13Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-08	9	5	synthetic construct	2015-10-26	ERR1003932	ERS832033	ERS832033	SAMEA3524884 ERS832033	mHT-SELEX sample HOXB7_FL	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HOXB7_FL_4_KV_TTATTT40NCGT	SELEX	40	SAMEA3524885	HT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1082957	2015-09-10T17:01:22Z	2018-03-09T13:28:55Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-08	11	7	synthetic construct	2015-10-26	ERR1003933	ERS832034	ERS832034	SAMEA3524885 ERS832034	HT-SELEX sample HOXB7_FL	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HOXB8_eDBD_1_KP_TAAAGT40NAGC	SELEX	40	SAMEA3524886	HT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1082958	2015-09-10T17:01:22Z	2018-03-09T13:28:13Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-08	9	6	synthetic construct	2015-10-26	ERR1003934	ERS832035	ERS832035	SAMEA3524886 ERS832035	HT-SELEX sample HOXB8_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HOXB8_eDBD_1_KP_TGCACA40NATA	SELEX	40	SAMEA3524887	mHT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1082959	2015-09-10T17:01:23Z	2018-03-09T13:30:06Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-08	11	7	synthetic construct	2015-10-26	ERR1003935	ERS832036	ERS832036	SAMEA3524887 ERS832036	mHT-SELEX sample HOXB8_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HOXB8_eDBD_2_KP_TAAAGT40NAGC	SELEX	40	SAMEA3524888	HT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1082960	2015-09-10T17:01:23Z	2018-03-09T13:30:41Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-08	12	8	synthetic construct	2015-10-26	ERR1003936	ERS832037	ERS832037	SAMEA3524888 ERS832037	HT-SELEX sample HOXB8_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HOXB8_eDBD_2_KP_TGCACA40NATA	SELEX	40	SAMEA3524889	mHT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1082961	2015-09-10T17:01:23Z	2018-03-09T13:30:06Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-08	14	9	synthetic construct	2015-10-26	ERR1003937	ERS832038	ERS832038	SAMEA3524889 ERS832038	mHT-SELEX sample HOXB8_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
HOXB8_eDBD_3_KP_TAAAGT40NAGC	SELEX	40	SAMEA3524890	HT-SELEX reads for the TF and selection cycle indicated in the name	2015-09-10	ERX1082962	2015-09-10T17:01:23Z	2018-03-09T13:30:41Z	0	Illumina HiSeq 2000	SINGLE	other	SYNTHETIC	2015-12-08	8	6	synthetic construct	2015-10-26	ERR1003938	ERS832039	ERS832039	SAMEA3524890 ERS832039	HT-SELEX sample HOXB8_eDBD	PRJEB9797	DEPARTMENT OF BIOSCIENCES AND NUTRITION, KAROLINSK	public	sra	ncbi	ERC000011	KI-BN	public	unspecified	ILLUMINA	ERP010942
