AvgSpotLen	BioSample	DATASTORE_filetype	Experiment	LibraryLayout	LoadDate	MBases	MBytes	Organism	Run	SRA_Sample	Sample_Name	dna_source	expression_system	gene_id	protein	protein_affinity_tag	protein_family	protein_source	replicate	subset	Assay_Type	BioProject	Center_Name	Consent	DATASTORE_provider	InsertSize	Instrument	LibrarySelection	LibrarySource	Platform	ReleaseDate	SRA_Study	source_name
100	SAMN04236339	sra	SRX1412048	SINGLE	2015-11-20	74	56	Arabidopsis thaliana	SRR2926138	SRS1147198	GSM1925068	colamp	tnt	AT1G12610	DDF1	Halo	AP2EREBP	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236340	sra	SRX1412049	SINGLE	2015-11-20	88	41	Arabidopsis thaliana	SRR2926139	SRS1147197	GSM1925069	col	tnt	AT1G12610	DDF1	Halo	AP2EREBP	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236341	sra	SRX1412050	SINGLE	2015-11-20	48	23	Arabidopsis thaliana	SRR2926140	SRS1147196	GSM1925070	col	tnt	AT1G63030	DDF2	Halo	AP2EREBP	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236342	sra	SRX1412051	SINGLE	2015-11-20	589	441	Arabidopsis thaliana	SRR2926141	SRS1147195	GSM1925071	colamp	tnt	AT5G67190	DEAR2	Halo	AP2EREBP	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236343	sra	SRX1412052	SINGLE	2015-11-20	978	510	Arabidopsis thaliana	SRR2926142	SRS1147193	GSM1925072	col	tnt	AT5G67190	DEAR2	Halo	AP2EREBP	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236344	sra	SRX1412053	SINGLE	2015-11-20	719	544	Arabidopsis thaliana	SRR2926143	SRS1147194	GSM1925073	colamp	tnt	AT2G23340	DEAR3	Halo	AP2EREBP	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
130	SAMN04236345	sra	SRX1412054	SINGLE	2015-11-20	90	60	Arabidopsis thaliana	SRR2926144	SRS1147191	GSM1925074	col	tnt	AT2G23340	DEAR3	Halo	AP2EREBP	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236346	sra	SRX1412055	SINGLE	2015-11-20	267	198	Arabidopsis thaliana	SRR2926145	SRS1147192	GSM1925075	colamp	tnt	AT4G06746	DEAR5	Halo	AP2EREBP	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236347	sra	SRX1412056	SINGLE	2015-11-20	124	58	Arabidopsis thaliana	SRR2926146	SRS1147190	GSM1925076	col	tnt	AT4G06746	DEAR5	Halo	AP2EREBP	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236348	sra	SRX1412057	SINGLE	2015-11-20	597	450	Arabidopsis thaliana	SRR2926147	SRS1147189	GSM1925077	colamp	tnt	AT2G38340	DREB19	Halo	AP2EREBP	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236349	sra	SRX1412058	SINGLE	2015-11-20	131	96	Arabidopsis thaliana	SRR2926148	SRS1147188	GSM1925078	col	tnt	AT2G38340	DREB19	Halo	AP2EREBP	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236350	sra	SRX1412059	SINGLE	2015-11-20	423	318	Arabidopsis thaliana	SRR2926149	SRS1147187	GSM1925079	colamp	tnt	AT5G05410	DREB2	Halo	AP2EREBP	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236351	sra	SRX1412060	SINGLE	2015-11-20	681	318	Arabidopsis thaliana	SRR2926150	SRS1147186	GSM1925080	col	tnt	AT5G05410	DREB2	Halo	AP2EREBP	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236352	sra	SRX1412061	SINGLE	2015-11-20	386	200	Arabidopsis thaliana	SRR2926151	SRS1147185	GSM1925081	col	tnt	AT1G21910	DREB26	Halo	AP2EREBP	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236353	sra	SRX1412062	SINGLE	2015-11-20	797	600	Arabidopsis thaliana	SRR2926152	SRS1147184	GSM1925082	colamp	tnt	AT3G23240	ERF1	Halo	AP2EREBP	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236354	sra	SRX1412063	SINGLE	2015-11-20	157	91	Arabidopsis thaliana	SRR2926153	SRS1147183	GSM1925083	col	tnt	AT3G23240	ERF1	Halo	AP2EREBP	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236355	sra	SRX1412064	SINGLE	2015-11-20	471	356	Arabidopsis thaliana	SRR2926154	SRS1147182	GSM1925084	colamp	tnt	AT1G03800	ERF10	Halo	AP2EREBP	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
130	SAMN04236356	sra	SRX1412065	SINGLE	2015-11-20	419	196	Arabidopsis thaliana	SRR2926155	SRS1147181	GSM1925085	col	tnt	AT1G03800	ERF10	Halo	AP2EREBP	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236357	sra	SRX1412066	SINGLE	2015-11-20	503	378	Arabidopsis thaliana	SRR2926156	SRS1147180	GSM1925086	colamp	tnt	AT5G61600	ERF104	Halo	AP2EREBP	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
130	SAMN04236358	sra	SRX1412067	SINGLE	2015-11-20	383	179	Arabidopsis thaliana	SRR2926157	SRS1147179	GSM1925087	col	tnt	AT5G61600	ERF104	Halo	AP2EREBP	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236549	sra	SRX1412068	SINGLE	2015-11-20	450	336	Arabidopsis thaliana	SRR2926158	SRS1147178	GSM1925088	colamp	tnt	AT5G51190	ERF105	Halo	AP2EREBP	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236550	sra	SRX1412069	SINGLE	2015-11-20	439	327	Arabidopsis thaliana	SRR2926159	SRS1147177	GSM1925089	colamp	tnt	AT1G28370	ERF11	Halo	AP2EREBP	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236551	sra	SRX1412070	SINGLE	2015-11-20	1243	634	Arabidopsis thaliana	SRR2926160	SRS1147175	GSM1925090	col	tnt	AT1G28370	ERF11	Halo	AP2EREBP	Arabidopsis thaliana	b	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236552	sra	SRX1412071	SINGLE	2015-11-20	547	408	Arabidopsis thaliana	SRR2926161	SRS1147176	GSM1925091	colamp	tnt	AT5G07310	ERF115	Halo	AP2EREBP	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236553	sra	SRX1412072	SINGLE	2015-11-20	246	129	Arabidopsis thaliana	SRR2926162	SRS1147174	GSM1925092	col	tnt	AT5G07310	ERF115	Halo	AP2EREBP	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236554	sra	SRX1412073	SINGLE	2015-11-20	343	256	Arabidopsis thaliana	SRR2926163	SRS1147171	GSM1925093	colamp	tnt	AT2G44840	ERF13	Halo	AP2EREBP	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236555	sra	SRX1412074	SINGLE	2015-11-20	662	344	Arabidopsis thaliana	SRR2926164	SRS1147173	GSM1925094	col	tnt	AT2G44840	ERF13	Halo	AP2EREBP	Arabidopsis thaliana	b	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236556	sra	SRX1412075	SINGLE	2015-11-20	596	452	Arabidopsis thaliana	SRR2926165	SRS1147172	GSM1925095	colamp	tnt	AT2G31230	ERF15	Halo	AP2EREBP	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236557	sra	SRX1412076	SINGLE	2015-11-20	350	260	Arabidopsis thaliana	SRR2926166	SRS1147169	GSM1925096	colamp	tnt	AT5G47220	ERF2	Halo	AP2EREBP	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236558	sra	SRX1412077	SINGLE	2015-11-20	171	89	Arabidopsis thaliana	SRR2926167	SRS1147168	GSM1925097	col	tnt	AT5G47220	ERF2	Halo	AP2EREBP	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236559	sra	SRX1412078	SINGLE	2015-11-20	539	401	Arabidopsis thaliana	SRR2926168	SRS1147170	GSM1925098	colamp	tnt	AT1G50640	ERF3	Halo	AP2EREBP	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236560	sra	SRX1412079	SINGLE	2015-11-20	520	271	Arabidopsis thaliana	SRR2926169	SRS1147167	GSM1925099	col	tnt	AT1G50640	ERF3	Halo	AP2EREBP	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236561	sra	SRX1412080	SINGLE	2015-11-20	546	255	Arabidopsis thaliana	SRR2926170	SRS1147166	GSM1925100	col	tnt	AT2G35700	ERF38	Halo	AP2EREBP	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236562	sra	SRX1412081	SINGLE	2015-11-20	582	440	Arabidopsis thaliana	SRR2926171	SRS1147165	GSM1925101	colamp	tnt	AT3G15210	ERF4	Halo	AP2EREBP	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236563	sra	SRX1412082	SINGLE	2015-11-20	196	145	Arabidopsis thaliana	SRR2926172	SRS1147164	GSM1925102	col	tnt	AT3G15210	ERF4	Halo	AP2EREBP	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236564	sra	SRX1412083	SINGLE	2015-11-20	257	123	Arabidopsis thaliana	SRR2926173	SRS1147163	GSM1925103	col	tnt	AT2G40340	ERF48	Halo	AP2EREBP	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236565	sra	SRX1412084	SINGLE	2015-11-20	601	447	Arabidopsis thaliana	SRR2926174	SRS1147162	GSM1925104	colamp	tnt	AT5G47230	ERF5	Halo	AP2EREBP	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236566	sra	SRX1412085	SINGLE	2015-11-20	264	126	Arabidopsis thaliana	SRR2926175	SRS1147161	GSM1925105	col	tnt	AT5G47230	ERF5	Halo	AP2EREBP	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236567	sra	SRX1412086	SINGLE	2015-11-20	528	399	Arabidopsis thaliana	SRR2926176	SRS1147160	GSM1925106	colamp	tnt	AT3G20310	ERF7	Halo	AP2EREBP	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236568	sra	SRX1412087	SINGLE	2015-11-20	306	182	Arabidopsis thaliana	SRR2926177	SRS1147159	GSM1925107	col	tnt	AT3G20310	ERF7	Halo	AP2EREBP	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236569	sra	SRX1412088	SINGLE	2015-11-20	730	551	Arabidopsis thaliana	SRR2926178	SRS1147158	GSM1925108	colamp	tnt	AT1G72360	ERF73	Halo	AP2EREBP	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236570	sra	SRX1412089	SINGLE	2015-11-20	372	194	Arabidopsis thaliana	SRR2926179	SRS1147157	GSM1925109	col	tnt	AT1G72360	ERF73	Halo	AP2EREBP	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236571	sra	SRX1412090	SINGLE	2015-11-20	341	257	Arabidopsis thaliana	SRR2926180	SRS1147156	GSM1925110	colamp	tnt	AT1G53170	ERF8	Halo	AP2EREBP	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
130	SAMN04236572	sra	SRX1412091	SINGLE	2015-11-20	313	148	Arabidopsis thaliana	SRR2926181	SRS1147155	GSM1925111	col	tnt	AT1G53170	ERF8	Halo	AP2EREBP	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236573	sra	SRX1412092	SINGLE	2015-11-20	487	367	Arabidopsis thaliana	SRR2926182	SRS1147154	GSM1925112	colamp	tnt	AT5G44210	ERF9	Halo	AP2EREBP	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
130	SAMN04236574	sra	SRX1412093	SINGLE	2015-11-20	1046	485	Arabidopsis thaliana	SRR2926183	SRS1147152	GSM1925113	col	tnt	AT5G44210	ERF9	Halo	AP2EREBP	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236575	sra	SRX1412094	SINGLE	2015-11-20	450	339	Arabidopsis thaliana	SRR2926184	SRS1147153	GSM1925114	colamp	tnt	AT3G23220	ESE1	Halo	AP2EREBP	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
130	SAMN04236576	sra	SRX1412095	SINGLE	2015-11-20	330	154	Arabidopsis thaliana	SRR2926185	SRS1147151	GSM1925115	col	tnt	AT3G23220	ESE1	Halo	AP2EREBP	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236577	sra	SRX1412096	SINGLE	2015-11-20	394	298	Arabidopsis thaliana	SRR2926186	SRS1147149	GSM1925116	colamp	tnt	AT5G25190	ESE3	Halo	AP2EREBP	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236578	sra	SRX1412097	SINGLE	2015-11-20	77	46	Arabidopsis thaliana	SRR2926187	SRS1147150	GSM1925117	col	tnt	AT5G25190	ESE3	Halo	AP2EREBP	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236429	sra	SRX1412098	SINGLE	2015-11-20	216	112	Arabidopsis thaliana	SRR2926188	SRS1147148	GSM1925118	col	tnt	AT5G13910	LEP	Halo	AP2EREBP	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236430	sra	SRX1412099	SINGLE	2015-11-20	963	678	Arabidopsis thaliana	SRR2926189	SRS1147147	GSM1925119	colamp	tnt	AT3G20840	PLT1	Halo	AP2EREBP	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236431	sra	SRX1412100	SINGLE	2015-11-20	190	90	Arabidopsis thaliana	SRR2926190	SRS1147146	GSM1925120	col	tnt	AT3G20840	PLT1	Halo	AP2EREBP	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236432	sra	SRX1412101	SINGLE	2015-11-20	506	257	Arabidopsis thaliana	SRR2926191	SRS1147145	GSM1925121	col	tnt	AT5G10510	PLT3	Halo	AP2EREBP	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236433	sra	SRX1412102	SINGLE	2015-11-20	1003	741	Arabidopsis thaliana	SRR2926192	SRS1147144	GSM1925122	colamp	tnt	AT5G18560	PUCHI	Halo	AP2EREBP	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236434	sra	SRX1412103	SINGLE	2015-11-20	94	43	Arabidopsis thaliana	SRR2926193	SRS1147143	GSM1925123	col	tnt	AT5G18560	PUCHI	Halo	AP2EREBP	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236435	sra	SRX1412104	SINGLE	2015-11-20	306	227	Arabidopsis thaliana	SRR2926194	SRS1147142	GSM1925124	colamp	tnt	AT1G46768	RAP2.1	Halo	AP2EREBP	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236436	sra	SRX1412105	SINGLE	2015-11-20	232	121	Arabidopsis thaliana	SRR2926195	SRS1147141	GSM1925125	col	tnt	AT1G46768	RAP2.1	Halo	AP2EREBP	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236437	sra	SRX1412106	SINGLE	2015-11-20	392	285	Arabidopsis thaliana	SRR2926196	SRS1147140	GSM1925126	colamp	tnt	AT5G19790	RAP2.11	Halo	AP2EREBP	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236438	sra	SRX1412107	SINGLE	2015-11-20	201	97	Arabidopsis thaliana	SRR2926197	SRS1147139	GSM1925127	col	tnt	AT5G19790	RAP2.11	Halo	AP2EREBP	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236439	sra	SRX1412108	SINGLE	2015-11-20	253	149	Arabidopsis thaliana	SRR2926198	SRS1147137	GSM1925128	col	tnt	AT1G53910	RAP212	Halo	AP2EREBP	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236440	sra	SRX1412109	SINGLE	2015-11-20	552	411	Arabidopsis thaliana	SRR2926199	SRS1147136	GSM1925129	colamp	tnt	AT1G43160	RAP2.6	Halo	AP2EREBP	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236441	sra	SRX1412110	SINGLE	2015-11-20	102	53	Arabidopsis thaliana	SRR2926200	SRS1147138	GSM1925130	col	tnt	AT1G43160	RAP2.6	Halo	AP2EREBP	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236442	sra	SRX1412111	SINGLE	2015-11-20	361	273	Arabidopsis thaliana	SRR2926201	SRS1147133	GSM1925131	colamp	tnt	AT4G34410	RRTF1	Halo	AP2EREBP	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236443	sra	SRX1412112	SINGLE	2015-11-20	213	156	Arabidopsis thaliana	SRR2926202	SRS1147135	GSM1925132	col	tnt	AT4G34410	RRTF1	Halo	AP2EREBP	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236444	sra	SRX1412113	SINGLE	2015-11-20	186	140	Arabidopsis thaliana	SRR2926203	SRS1147134	GSM1925133	colamp	tnt	AT5G52020	Rap2.10	Halo	AP2EREBP	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236445	sra	SRX1412114	SINGLE	2015-11-20	435	210	Arabidopsis thaliana	SRR2926204	SRS1147132	GSM1925134	col	tnt	AT5G52020	Rap2.10	Halo	AP2EREBP	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
130	SAMN04236446	sra	SRX1412115	SINGLE	2015-11-20	742	366	Arabidopsis thaliana	SRR2926205	SRS1147131	GSM1925135	col	tnt	AT5G11190	SHN3	Halo	AP2EREBP	Arabidopsis thaliana	a	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
100	SAMN04236447	sra	SRX1412116	SINGLE	2015-11-20	97	51	Arabidopsis thaliana	SRR2926206	SRS1147130	GSM1925136	col	tnt	AT5G25810	TINY	Halo	AP2EREBP	Arabidopsis thaliana	a	motif+TFBS	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
200	SAMN04236448	sra	SRX1412117	PAIRED	2015-11-20	537	313	Arabidopsis thaliana	SRR2926207	SRS1147129	GSM1925137	col	tnt	AT4G30080	ARF16	Halo	ARF	Arabidopsis thaliana	b	motif	OTHER	PRJNA257556	GEO	public	ncbi	0	Illumina HiSeq 2500	other	GENOMIC	ILLUMINA	2016-05-25	SRP045296	young leaf
