Alias	AvgSpotLen	BioSample	ENA_FIRST_PUBLIC	Experiment	INSDC_first_public	INSDC_last_update	Instrument	LibrarySelection	Library_Name	LoadDate	MBases	MBytes	ReleaseDate	Run	SRA_Sample	SRA_accession	Sample_Name	Title	Assay_Type	BioProject	Center_Name	Consent	DATASTORE_filetype	DATASTORE_provider	INSDC_center_name	INSDC_status	InsertSize	LibraryLayout	LibrarySource	Organism	Platform	SRA_Study
FOXB1_TGAGCA30NCGA_AI_2	30	SAMEA1693158	2013-01-18	ERX169008	2013-01-18T09:17:08Z	2012-11-15T11:56:17Z	Illumina HiSeq 2000	other	FOXB1_TGAGCA30NCGA_AI_2	2013-01-18	8	4	2013-01-18	ERR194319	ERS190999	ERS190999	SAMEA1693158 ERS190999	FOXB1_TGAGCA30NCGA_AI_2	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
FOXB1_TGAGCA30NCGA_AI_3	30	SAMEA1694932	2013-01-18	ERX169009	2013-01-18T09:17:08Z	2012-11-15T11:56:17Z	Illumina HiSeq 2000	other	FOXB1_TGAGCA30NCGA_AI_3	2013-01-18	12	7	2013-01-18	ERR194320	ERS191000	ERS191000	SAMEA1694932 ERS191000	FOXB1_TGAGCA30NCGA_AI_3	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
FOXB1_TGAGCA30NCGA_AI_4	30	SAMEA1694950	2013-01-18	ERX169010	2013-01-18T09:17:08Z	2012-11-15T11:56:17Z	Illumina HiSeq 2000	other	FOXB1_TGAGCA30NCGA_AI_4	2013-01-18	11	7	2013-01-18	ERR194321	ERS191001	ERS191001	SAMEA1694950 ERS191001	FOXB1_TGAGCA30NCGA_AI_4	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
FOXB1_TGAGCA30NCGA_AI_5	30	SAMEA1694972	2013-01-18	ERX169011	2013-01-18T09:17:08Z	2012-11-15T11:56:17Z	Illumina HiSeq 2000	other	FOXB1_TGAGCA30NCGA_AI_5	2013-01-18	13	8	2013-01-18	ERR194322	ERS191002	ERS191002	SAMEA1694972 ERS191002	FOXB1_TGAGCA30NCGA_AI_5	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
FOXB1_TGAGCA30NCGA_AI_6	30	SAMEA1693051	2013-01-18	ERX169012	2013-01-18T09:17:08Z	2012-11-15T11:56:17Z	Illumina HiSeq 2000	other	FOXB1_TGAGCA30NCGA_AI_6	2013-01-18	10	6	2013-01-18	ERR194323	ERS191003	ERS191003	SAMEA1693051 ERS191003	FOXB1_TGAGCA30NCGA_AI_6	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
FOXC1_TGAGGC30NGGA_AI_1	30	SAMEA1693030	2013-01-18	ERX169013	2013-01-18T09:17:08Z	2012-11-15T11:56:17Z	Illumina HiSeq 2000	other	FOXC1_TGAGGC30NGGA_AI_1	2013-01-18	9	5	2013-01-18	ERR194324	ERS191004	ERS191004	SAMEA1693030 ERS191004	FOXC1_TGAGGC30NGGA_AI_1	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
FOXC1_TGAGGC30NGGA_AI_2	30	SAMEA1693019	2013-01-18	ERX169014	2013-01-18T09:17:08Z	2012-11-15T11:56:17Z	Illumina HiSeq 2000	other	FOXC1_TGAGGC30NGGA_AI_2	2013-01-18	7	4	2013-01-18	ERR194325	ERS191005	ERS191005	SAMEA1693019 ERS191005	FOXC1_TGAGGC30NGGA_AI_2	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
FOXC1_TGAGGC30NGGA_AI_3	30	SAMEA1693000	2013-01-18	ERX169015	2013-01-18T09:17:08Z	2012-11-15T11:56:17Z	Illumina HiSeq 2000	other	FOXC1_TGAGGC30NGGA_AI_3	2013-01-18	5	3	2013-01-18	ERR194326	ERS191006	ERS191006	SAMEA1693000 ERS191006	FOXC1_TGAGGC30NGGA_AI_3	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
FOXC1_TGAGGC30NGGA_AI_4	30	SAMEA1692988	2013-01-18	ERX169016	2013-01-18T09:17:08Z	2012-11-15T11:56:17Z	Illumina HiSeq 2000	other	FOXC1_TGAGGC30NGGA_AI_4	2013-01-18	14	9	2013-01-18	ERR194327	ERS191007	ERS191007	SAMEA1692988 ERS191007	FOXC1_TGAGGC30NGGA_AI_4	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
FOXC1_TGAGGC30NGGA_AI_5	30	SAMEA1692980	2013-01-18	ERX169017	2013-01-18T09:17:08Z	2012-11-15T11:56:17Z	Illumina HiSeq 2000	other	FOXC1_TGAGGC30NGGA_AI_5	2013-01-18	10	6	2013-01-18	ERR194328	ERS191008	ERS191008	SAMEA1692980 ERS191008	FOXC1_TGAGGC30NGGA_AI_5	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
FOXC1_TGAGGC30NGGA_AI_6	30	SAMEA1692962	2013-01-18	ERX169018	2013-01-18T09:17:08Z	2012-11-15T11:56:17Z	Illumina HiSeq 2000	other	FOXC1_TGAGGC30NGGA_AI_6	2013-01-18	10	6	2013-01-18	ERR194329	ERS191009	ERS191009	SAMEA1692962 ERS191009	FOXC1_TGAGGC30NGGA_AI_6	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
FOXC2_TGAGTG30NTGA_AI_1	30	SAMEA1692570	2013-01-18	ERX169019	2013-01-18T09:17:08Z	2012-11-15T11:56:17Z	Illumina HiSeq 2000	other	FOXC2_TGAGTG30NTGA_AI_1	2013-01-18	10	6	2013-01-18	ERR194330	ERS191010	ERS191010	SAMEA1692570 ERS191010	FOXC2_TGAGTG30NTGA_AI_1	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
FOXC2_TGAGTG30NTGA_AI_2	30	SAMEA1692881	2013-01-18	ERX169020	2013-01-18T09:17:08Z	2012-11-15T11:56:17Z	Illumina HiSeq 2000	other	FOXC2_TGAGTG30NTGA_AI_2	2013-01-18	9	5	2013-01-18	ERR194331	ERS191011	ERS191011	SAMEA1692881 ERS191011	FOXC2_TGAGTG30NTGA_AI_2	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
FOXC2_TGAGTG30NTGA_AI_3	30	SAMEA1692906	2013-01-18	ERX169021	2013-01-18T09:17:08Z	2012-11-15T11:56:18Z	Illumina HiSeq 2000	other	FOXC2_TGAGTG30NTGA_AI_3	2013-01-18	15	9	2013-01-18	ERR194332	ERS191012	ERS191012	SAMEA1692906 ERS191012	FOXC2_TGAGTG30NTGA_AI_3	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
FOXC2_TGAGTG30NTGA_AI_4	30	SAMEA1692800	2013-01-18	ERX169022	2013-01-18T09:17:08Z	2012-11-15T11:56:18Z	Illumina HiSeq 2000	other	FOXC2_TGAGTG30NTGA_AI_4	2013-01-18	13	8	2013-01-18	ERR194333	ERS191013	ERS191013	SAMEA1692800 ERS191013	FOXC2_TGAGTG30NTGA_AI_4	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
FOXC2_TGAGTG30NTGA_AI_5	30	SAMEA1692839	2013-01-18	ERX169023	2013-01-18T09:17:08Z	2012-11-15T11:56:18Z	Illumina HiSeq 2000	other	FOXC2_TGAGTG30NTGA_AI_5	2013-01-18	24	14	2013-01-18	ERR194334	ERS191014	ERS191014	SAMEA1692839 ERS191014	FOXC2_TGAGTG30NTGA_AI_5	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
FOXC2_TGAGTG30NTGA_AI_6	30	SAMEA1692757	2013-01-18	ERX169024	2013-01-18T09:17:08Z	2012-11-15T11:56:18Z	Illumina HiSeq 2000	other	FOXC2_TGAGTG30NTGA_AI_6	2013-01-18	17	9	2013-01-18	ERR194335	ERS191015	ERS191015	SAMEA1692757 ERS191015	FOXC2_TGAGTG30NTGA_AI_6	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
GLI2_TAAGTA40NTGA_AI_1	40	SAMEA1692777	2013-01-18	ERX169025	2013-01-18T09:17:08Z	2012-11-15T11:56:18Z	Illumina HiSeq 2000	other	GLI2_TAAGTA40NTGA_AI_1	2013-01-18	15	9	2013-01-18	ERR194336	ERS191016	ERS191016	SAMEA1692777 ERS191016	GLI2_TAAGTA40NTGA_AI_1	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
GLI2_TAAGTA40NTGA_AI_2	40	SAMEA1692791	2013-01-18	ERX169026	2013-01-18T09:17:08Z	2012-11-15T11:56:18Z	Illumina HiSeq 2000	other	GLI2_TAAGTA40NTGA_AI_2	2013-01-18	14	8	2013-01-18	ERR194337	ERS191017	ERS191017	SAMEA1692791 ERS191017	GLI2_TAAGTA40NTGA_AI_2	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
GLI2_TAAGTA40NTGA_AI_3	40	SAMEA1692724	2013-01-18	ERX169027	2013-01-18T09:17:08Z	2012-11-15T11:56:18Z	Illumina HiSeq 2000	other	GLI2_TAAGTA40NTGA_AI_3	2013-01-18	13	8	2013-01-18	ERR194338	ERS191018	ERS191018	SAMEA1692724 ERS191018	GLI2_TAAGTA40NTGA_AI_3	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
GLI2_TAAGTA40NTGA_AI_4	40	SAMEA1692741	2013-01-18	ERX169028	2013-01-18T09:17:08Z	2012-11-15T11:56:18Z	Illumina HiSeq 2000	other	GLI2_TAAGTA40NTGA_AI_4	2013-01-18	14	9	2013-01-18	ERR194339	ERS191019	ERS191019	SAMEA1692741 ERS191019	GLI2_TAAGTA40NTGA_AI_4	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
GLI2_TAAGTA40NTGA_AI_5	40	SAMEA1693357	2013-01-18	ERX169029	2013-01-18T09:17:08Z	2012-11-15T11:56:18Z	Illumina HiSeq 2000	other	GLI2_TAAGTA40NTGA_AI_5	2013-01-18	24	14	2013-01-18	ERR194340	ERS191020	ERS191020	SAMEA1693357 ERS191020	GLI2_TAAGTA40NTGA_AI_5	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
GLI2_TAAGTA40NTGA_AI_6	40	SAMEA1693353	2013-01-18	ERX169030	2013-01-18T09:17:08Z	2012-11-15T11:56:18Z	Illumina HiSeq 2000	other	GLI2_TAAGTA40NTGA_AI_6	2013-01-18	33	19	2013-01-18	ERR194341	ERS191021	ERS191021	SAMEA1693353 ERS191021	GLI2_TAAGTA40NTGA_AI_6	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
HES5_TCGGGG30NGGT_AI_1	30	SAMEA1693367	2013-01-18	ERX169031	2013-01-18T09:17:08Z	2012-11-15T11:56:18Z	Illumina HiSeq 2000	other	HES5_TCGGGG30NGGT_AI_1	2013-01-18	9	6	2013-01-18	ERR194342	ERS191022	ERS191022	SAMEA1693367 ERS191022	HES5_TCGGGG30NGGT_AI_1	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
HES5_TCGGGG30NGGT_AI_2	30	SAMEA1693217	2013-01-18	ERX169032	2013-01-18T09:17:08Z	2012-11-15T11:56:18Z	Illumina HiSeq 2000	other	HES5_TCGGGG30NGGT_AI_2	2013-01-18	6	4	2013-01-18	ERR194343	ERS191023	ERS191023	SAMEA1693217 ERS191023	HES5_TCGGGG30NGGT_AI_2	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
HES5_TCGGGG30NGGT_AI_3	30	SAMEA1693252	2013-01-18	ERX169033	2013-01-18T09:17:08Z	2012-11-15T11:56:18Z	Illumina HiSeq 2000	other	HES5_TCGGGG30NGGT_AI_3	2013-01-18	11	7	2013-01-18	ERR194344	ERS191024	ERS191024	SAMEA1693252 ERS191024	HES5_TCGGGG30NGGT_AI_3	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
HES5_TCGGGG30NGGT_AI_4	30	SAMEA1693277	2013-01-18	ERX169034	2013-01-18T09:17:08Z	2012-11-15T11:56:18Z	Illumina HiSeq 2000	other	HES5_TCGGGG30NGGT_AI_4	2013-01-18	11	7	2013-01-18	ERR194345	ERS191025	ERS191025	SAMEA1693277 ERS191025	HES5_TCGGGG30NGGT_AI_4	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
HES5_TCGGGG30NGGT_AI_5	30	SAMEA1693298	2013-01-18	ERX169035	2013-01-18T09:17:08Z	2012-11-15T11:56:18Z	Illumina HiSeq 2000	other	HES5_TCGGGG30NGGT_AI_5	2013-01-18	7	4	2013-01-18	ERR194346	ERS191026	ERS191026	SAMEA1693298 ERS191026	HES5_TCGGGG30NGGT_AI_5	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
HES5_TCGGGG30NGGT_AI_6	30	SAMEA1693282	2013-01-18	ERX169036	2013-01-18T09:17:08Z	2012-11-15T11:56:18Z	Illumina HiSeq 2000	other	HES5_TCGGGG30NGGT_AI_6	2013-01-18	5	3	2013-01-18	ERR194347	ERS191027	ERS191027	SAMEA1693282 ERS191027	HES5_TCGGGG30NGGT_AI_6	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
HMX3_TGCACT30NCAC_AI_1	30	SAMEA1693501	2013-01-18	ERX169037	2013-01-18T09:17:08Z	2012-11-15T11:56:18Z	Illumina HiSeq 2000	other	HMX3_TGCACT30NCAC_AI_1	2013-01-18	14	8	2013-01-18	ERR194348	ERS191028	ERS191028	SAMEA1693501 ERS191028	HMX3_TGCACT30NCAC_AI_1	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
HMX3_TGCACT30NCAC_AI_2	30	SAMEA1693511	2013-01-18	ERX169038	2013-01-18T09:17:08Z	2012-11-15T11:56:18Z	Illumina HiSeq 2000	other	HMX3_TGCACT30NCAC_AI_2	2013-01-18	10	6	2013-01-18	ERR194349	ERS191029	ERS191029	SAMEA1693511 ERS191029	HMX3_TGCACT30NCAC_AI_2	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
HMX3_TGCACT30NCAC_AI_3	30	SAMEA1693969	2013-01-18	ERX169039	2013-01-18T09:17:08Z	2012-11-15T11:56:18Z	Illumina HiSeq 2000	other	HMX3_TGCACT30NCAC_AI_3	2013-01-18	20	12	2013-01-18	ERR194350	ERS191030	ERS191030	SAMEA1693969 ERS191030	HMX3_TGCACT30NCAC_AI_3	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
HMX3_TGCACT30NCAC_AI_4	30	SAMEA1693993	2013-01-18	ERX169040	2013-01-18T09:17:08Z	2012-11-15T11:56:18Z	Illumina HiSeq 2000	other	HMX3_TGCACT30NCAC_AI_4	2013-01-18	23	14	2013-01-18	ERR194351	ERS191031	ERS191031	SAMEA1693993 ERS191031	HMX3_TGCACT30NCAC_AI_4	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
HMX3_TGCACT30NCAC_AI_5	30	SAMEA1693987	2013-01-18	ERX169041	2013-01-18T09:17:08Z	2012-11-15T11:56:18Z	Illumina HiSeq 2000	other	HMX3_TGCACT30NCAC_AI_5	2013-01-18	33	19	2013-01-18	ERR194352	ERS191032	ERS191032	SAMEA1693987 ERS191032	HMX3_TGCACT30NCAC_AI_5	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
HMX3_TGCACT30NCAC_AI_6	30	SAMEA1694002	2013-01-18	ERX169042	2013-01-18T09:17:08Z	2012-11-15T11:56:18Z	Illumina HiSeq 2000	other	HMX3_TGCACT30NCAC_AI_6	2013-01-18	21	12	2013-01-18	ERR194353	ERS191033	ERS191033	SAMEA1694002 ERS191033	HMX3_TGCACT30NCAC_AI_6	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
HNF4A_TCCGTG40NTGC_AI_1	40	SAMEA1694021	2013-01-18	ERX169043	2013-01-18T09:17:08Z	2012-11-15T11:56:18Z	Illumina HiSeq 2000	other	HNF4A_TCCGTG40NTGC_AI_1	2013-01-18	19	12	2013-01-18	ERR194354	ERS191034	ERS191034	SAMEA1694021 ERS191034	HNF4A_TCCGTG40NTGC_AI_1	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
HNF4A_TCCGTG40NTGC_AI_2	40	SAMEA1694446	2013-01-18	ERX169044	2013-01-18T09:17:08Z	2012-11-15T11:56:18Z	Illumina HiSeq 2000	other	HNF4A_TCCGTG40NTGC_AI_2	2013-01-18	14	8	2013-01-18	ERR194355	ERS191035	ERS191035	SAMEA1694446 ERS191035	HNF4A_TCCGTG40NTGC_AI_2	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
HNF4A_TCCGTG40NTGC_AI_3	40	SAMEA1694420	2013-01-18	ERX169045	2013-01-18T09:17:08Z	2012-11-15T11:56:18Z	Illumina HiSeq 2000	other	HNF4A_TCCGTG40NTGC_AI_3	2013-01-18	25	15	2013-01-18	ERR194356	ERS191036	ERS191036	SAMEA1694420 ERS191036	HNF4A_TCCGTG40NTGC_AI_3	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
HNF4A_TCCGTG40NTGC_AI_4	40	SAMEA1694503	2013-01-18	ERX169046	2013-01-18T09:17:08Z	2012-11-15T11:56:18Z	Illumina HiSeq 2000	other	HNF4A_TCCGTG40NTGC_AI_4	2013-01-18	26	17	2013-01-18	ERR194357	ERS191037	ERS191037	SAMEA1694503 ERS191037	HNF4A_TCCGTG40NTGC_AI_4	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
HNF4A_TCCGTG40NTGC_AI_5	40	SAMEA1694508	2013-01-18	ERX169047	2013-01-18T09:17:08Z	2012-11-15T11:56:18Z	Illumina HiSeq 2000	other	HNF4A_TCCGTG40NTGC_AI_5	2013-01-18	30	18	2013-01-18	ERR194358	ERS191038	ERS191038	SAMEA1694508 ERS191038	HNF4A_TCCGTG40NTGC_AI_5	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
HNF4A_TCCGTG40NTGC_AI_6	40	SAMEA1694482	2013-01-18	ERX169048	2013-01-18T09:17:08Z	2012-11-15T11:56:18Z	Illumina HiSeq 2000	other	HNF4A_TCCGTG40NTGC_AI_6	2013-01-18	31	19	2013-01-18	ERR194359	ERS191039	ERS191039	SAMEA1694482 ERS191039	HNF4A_TCCGTG40NTGC_AI_6	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
HOXA10_TAGGAT30NAGT_AI_1	30	SAMEA1694898	2013-01-18	ERX169049	2013-01-18T09:17:08Z	2012-11-15T11:56:18Z	Illumina HiSeq 2000	other	HOXA10_TAGGAT30NAGT_AI_1	2013-01-18	9	5	2013-01-18	ERR194360	ERS191040	ERS191040	SAMEA1694898 ERS191040	HOXA10_TAGGAT30NAGT_AI_1	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
HOXA10_TAGGAT30NAGT_AI_2	30	SAMEA1694931	2013-01-18	ERX169050	2013-01-18T09:17:08Z	2012-11-15T11:56:18Z	Illumina HiSeq 2000	other	HOXA10_TAGGAT30NAGT_AI_2	2013-01-18	8	4	2013-01-18	ERR194361	ERS191041	ERS191041	SAMEA1694931 ERS191041	HOXA10_TAGGAT30NAGT_AI_2	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
HOXA10_TAGGAT30NAGT_AI_3	30	SAMEA1694685	2013-01-18	ERX169051	2013-01-18T09:17:08Z	2012-11-15T11:56:18Z	Illumina HiSeq 2000	other	HOXA10_TAGGAT30NAGT_AI_3	2013-01-18	17	10	2013-01-18	ERR194362	ERS191042	ERS191042	SAMEA1694685 ERS191042	HOXA10_TAGGAT30NAGT_AI_3	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
HOXA10_TAGGAT30NAGT_AI_4	30	SAMEA1694677	2013-01-18	ERX169052	2013-01-18T09:17:08Z	2012-11-15T11:56:18Z	Illumina HiSeq 2000	other	HOXA10_TAGGAT30NAGT_AI_4	2013-01-18	13	8	2013-01-18	ERR194363	ERS191043	ERS191043	SAMEA1694677 ERS191043	HOXA10_TAGGAT30NAGT_AI_4	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
HOXA10_TAGGAT30NAGT_AI_5	30	SAMEA1694692	2013-01-18	ERX169053	2013-01-18T09:17:08Z	2012-11-15T11:56:18Z	Illumina HiSeq 2000	other	HOXA10_TAGGAT30NAGT_AI_5	2013-01-18	18	11	2013-01-18	ERR194364	ERS191044	ERS191044	SAMEA1694692 ERS191044	HOXA10_TAGGAT30NAGT_AI_5	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
HOXA10_TAGGAT30NAGT_AI_6	30	SAMEA1694622	2013-01-18	ERX169054	2013-01-18T09:17:08Z	2012-11-15T11:56:18Z	Illumina HiSeq 2000	other	HOXA10_TAGGAT30NAGT_AI_6	2013-01-18	16	10	2013-01-18	ERR194365	ERS191045	ERS191045	SAMEA1694622 ERS191045	HOXA10_TAGGAT30NAGT_AI_6	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
IRF3_TCCTAA40NATC_AI_1	40	SAMEA1694664	2013-01-18	ERX169055	2013-01-18T09:17:08Z	2012-11-15T11:56:18Z	Illumina HiSeq 2000	other	IRF3_TCCTAA40NATC_AI_1	2013-01-18	11	7	2013-01-18	ERR194366	ERS191046	ERS191046	SAMEA1694664 ERS191046	IRF3_TCCTAA40NATC_AI_1	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
IRF3_TCCTAA40NATC_AI_2	40	SAMEA1694776	2013-01-18	ERX169056	2013-01-18T09:17:08Z	2012-11-15T11:56:18Z	Illumina HiSeq 2000	other	IRF3_TCCTAA40NATC_AI_2	2013-01-18	11	6	2013-01-18	ERR194367	ERS191047	ERS191047	SAMEA1694776 ERS191047	IRF3_TCCTAA40NATC_AI_2	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
IRF3_TCCTAA40NATC_AI_3	40	SAMEA1694803	2013-01-18	ERX169057	2013-01-18T09:17:08Z	2012-11-15T11:56:19Z	Illumina HiSeq 2000	other	IRF3_TCCTAA40NATC_AI_3	2013-01-18	12	8	2013-01-18	ERR194368	ERS191048	ERS191048	SAMEA1694803 ERS191048	IRF3_TCCTAA40NATC_AI_3	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
IRF3_TCCTAA40NATC_AI_4	40	SAMEA1694783	2013-01-18	ERX169058	2013-01-18T09:17:08Z	2012-11-15T11:56:19Z	Illumina HiSeq 2000	other	IRF3_TCCTAA40NATC_AI_4	2013-01-18	25	16	2013-01-18	ERR194369	ERS191049	ERS191049	SAMEA1694783 ERS191049	IRF3_TCCTAA40NATC_AI_4	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
IRF3_TCCTAA40NATC_AI_5	40	SAMEA1692815	2013-01-18	ERX169059	2013-01-18T09:17:08Z	2012-11-15T11:56:19Z	Illumina HiSeq 2000	other	IRF3_TCCTAA40NATC_AI_5	2013-01-18	25	15	2013-01-18	ERR194370	ERS191050	ERS191050	SAMEA1692815 ERS191050	IRF3_TCCTAA40NATC_AI_5	OTHER	PRJEB3289	KI-BN	public	sra	ncbi	KI-BN	public	0	SINGLE	SYNTHETIC	Homo sapiens	ILLUMINA	ERP001824
